datetime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014-04-17 10:00:00,85.0,104.0,9.0,101.0,1800.0,14.0,11.9,1010.0,8.2,0.0,1.3
2014-04-17 11:00:00,86.0,34.0,18.0,84.0,1500.0,46.0,12.4,1009.7,7.3,0.0,1.6
2014-04-17 12:00:00,87.0,57.0,26.0,68.0,1400.0,62.0,14.4,1008.7,8.1,0.0,3.4
2014-04-17 13:00:00,97.0,76.0,39.0,64.0,1600.0,72.0,16.0,1008.5,8.5,0.0,0.8
2014-04-17 14:00:00,85.0,92.0,41.0,52.0,1500.0,93.0,16.4,1008.1,8.6,0.0,1.3
2014-04-17 15:00:00,87.0,99.0,39.0,53.0,1400.0,102.0,17.0,1008.4,8.4,0.0,1.6
2014-04-17 16:00:00,89.0,105.0,35.0,51.0,1300.0,110.0,16.9,1008.6,9.1,0.0,1.7
2014-04-17 17:00:00,94.0,112.0,30.0,49.0,1300.0,114.0,16.5,1008.6,8.9,0.0,2.0
2014-04-17 18:00:00,101.0,117.0,27.0,52.0,1300.0,107.0,16.1,1009.3,9.3,0.0,1.3
2014-04-17 19:00:00,121.0,109.0,24.0,46.0,1100.0,106.0,15.3,1010.1,9.4,0.0,0.5
2014-04-17 20:00:00,110.0,101.0,17.0,43.0,1100.0,91.0,14.3,1011.0,9.9,0.0,1.5
2014-04-17 21:00:00,97.0,107.0,9.0,45.0,1200.0,50.0,15.2,1012.1,9.3,0.0,1.0
2014-04-17 22:00:00,99.0,109.0,6.0,50.0,1200.0,21.0,14.8,1012.5,9.4,0.0,1.2
2014-04-17 23:00:00,142.0,103.0,16.0,86.0,2100.0,16.0,14.6,1013.0,9.6,0.0,0.9
2014-04-18 00:00:00,144.0,152.0,16.0,78.0,2100.0,8.0,14.2,1012.4,10.4,0.0,1.4
2014-04-18 01:00:00,144.0,107.0,9.0,72.0,2000.0,5.0,13.4,1012.9,10.7,0.0,1.3
2014-04-18 02:00:00,146.0,114.0,7.0,72.0,1800.0,3.0,13.2,1013.0,10.9,0.0,0.8
2014-04-18 03:00:00,140.0,116.0,5.0,64.0,1500.0,3.0,13.0,1013.1,11.1,0.0,0.6
2014-04-18 04:00:00,135.0,114.0,6.0,64.0,1400.0,2.0,12.9,1014.0,11.1,0.0,1.2
2014-04-18 05:00:00,132.0,107.0,4.0,56.0,1400.0,3.0,12.0,1014.6,10.7,0.0,1.0
2014-04-18 06:00:00,138.0,100.0,3.0,48.0,1500.0,3.0,12.6,1015.0,11.5,0.0,0.9
2014-04-18 07:00:00,114.0,136.0,3.0,53.0,1600.0,4.0,13.8,1015.8,11.7,0.0,1.3
2014-04-18 08:00:00,122.0,154.0,6.0,77.0,1400.0,4.0,15.4,1016.0,11.6,0.0,0.5
2014-04-18 09:00:00,130.0,138.0,12.0,89.0,1600.0,6.0,16.6,1016.4,10.9,0.0,1.1
2014-04-18 10:00:00,146.0,161.0,20.0,93.0,1700.0,17.0,18.4,1016.7,10.7,0.0,1.3
2014-04-18 11:00:00,199.0,169.0,24.0,84.0,1600.0,45.0,18.9,1016.2,10.5,0.0,2.1
2014-04-18 12:00:00,197.0,160.0,23.0,78.0,1500.0,73.0,19.2,1015.2,9.7,0.0,2.3
2014-04-18 13:00:00,197.0,160.0,23.0,78.0,1500.0,73.0,19.6,1014.5,10.0,0.0,2.6
2014-04-18 14:00:00,173.0,137.0,17.0,38.0,1300.0,137.0,19.6,1013.9,10.3,0.0,3.8
2014-04-18 15:00:00,176.0,143.0,15.0,34.0,1300.0,154.0,19.6,1013.8,10.6,0.0,3.2
2014-04-18 16:00:00,179.0,146.0,11.0,31.0,1200.0,154.0,19.2,1014.0,10.2,0.0,2.0
2014-04-18 17:00:00,175.0,146.0,11.0,30.0,1300.0,152.0,17.8,1014.4,8.9,0.0,3.9
2014-04-18 18:00:00,157.0,99.0,15.0,45.0,1500.0,116.0,16.3,1015.3,4.3,0.0,1.5
2014-04-18 19:00:00,126.0,48.0,28.0,72.0,1500.0,71.0,15.4,1016.5,2.9,0.0,2.1
2014-04-18 20:00:00,78.0,85.0,25.0,57.0,1100.0,80.0,14.7,1017.7,2.2,0.0,2.6
2014-04-18 21:00:00,54.0,69.0,22.0,47.0,1100.0,91.0,14.5,1017.9,2.4,0.0,2.5
2014-04-18 22:00:00,75.0,50.0,20.0,48.0,900.0,88.0,14.0,1018.5,1.9,0.0,2.2
2014-04-18 23:00:00,49.0,64.0,16.0,39.0,600.0,98.0,13.5,1018.8,2.1,0.0,0.8
2014-04-19 00:00:00,68.0,84.0,12.0,51.0,600.0,71.0,12.9,1018.8,2.7,0.0,1.8
2014-04-19 01:00:00,63.0,79.0,15.0,68.0,800.0,45.0,12.8,1018.2,2.9,0.0,1.6
2014-04-19 02:00:00,75.0,101.0,22.0,110.0,1000.0,12.0,12.5,1018.0,4.2,0.0,1.0
2014-04-19 03:00:00,71.0,98.0,21.0,112.0,1000.0,6.0,12.3,1017.3,3.8,0.0,1.1
2014-04-19 04:00:00,81.0,96.0,15.0,101.0,900.0,6.0,12.4,1017.2,3.6,0.0,1.6
2014-04-19 05:00:00,74.0,117.0,15.0,102.0,900.0,3.0,12.2,1017.7,3.9,0.0,0.7
2014-04-19 06:00:00,72.0,118.0,14.0,100.0,800.0,3.0,13.2,1018.1,2.4,0.0,1.3
2014-04-19 07:00:00,57.0,72.0,12.0,91.0,700.0,4.0,13.3,1018.1,2.8,0.0,0.9
2014-04-19 08:00:00,72.0,82.0,18.0,96.0,800.0,7.0,14.0,1017.8,1.9,0.0,1.3
2014-04-19 09:00:00,69.0,79.0,25.0,88.0,1100.0,15.0,14.8,1018.1,-0.5,0.0,1.9
2014-04-19 10:00:00,71.0,49.0,35.0,76.0,1200.0,38.0,14.5,1017.7,-2.0,0.0,2.1
2014-04-19 11:00:00,57.0,37.0,35.0,52.0,1000.0,68.0,14.3,1017.6,-3.5,0.0,1.5
2014-04-19 12:00:00,37.0,53.0,25.0,41.0,900.0,77.0,13.8,1017.6,-0.7,0.0,2.2
2014-04-19 13:00:00,37.0,53.0,25.0,41.0,900.0,77.0,13.1,1017.1,1.4,0.0,2.3
2014-04-19 14:00:00,35.0,36.0,7.0,30.0,600.0,88.0,13.4,1015.8,2.9,0.0,2.4
2014-04-19 15:00:00,28.0,34.0,9.0,39.0,700.0,83.0,13.4,1015.5,4.0,0.0,1.9
2014-04-19 16:00:00,56.0,63.0,11.0,41.0,700.0,84.0,14.5,1015.0,3.0,0.0,3.3
2014-04-19 17:00:00,68.0,39.0,14.0,37.0,600.0,89.0,13.9,1014.3,2.8,0.0,3.3
2014-04-19 18:00:00,43.0,23.0,12.0,27.0,500.0,103.0,12.4,1014.4,3.3,0.0,2.1
2014-04-19 19:00:00,51.0,73.0,6.0,42.0,600.0,82.0,12.0,1014.2,3.5,0.0,1.4
2014-04-19 20:00:00,40.0,55.0,3.0,43.0,600.0,68.0,10.5,1014.5,4.0,0.0,1.4
2014-04-19 21:00:00,56.0,60.0,2.0,46.0,600.0,44.0,10.9,1014.4,4.4,0.0,1.1
2014-04-19 22:00:00,46.0,54.0,2.0,54.0,700.0,36.0,8.6,1014.5,4.4,0.0,0.7
2014-04-19 23:00:00,55.0,65.0,2.0,56.0,700.0,27.0,8.1,1014.7,5.2,0.0,0.8
2014-04-20 00:00:00,82.0,90.0,2.0,75.0,900.0,7.0,9.0,1014.5,6.3,0.0,0.8
2014-04-20 01:00:00,86.0,96.0,2.0,73.0,1000.0,3.0,9.2,1014.2,6.1,0.0,0.7
2014-04-20 02:00:00,73.0,88.0,2.0,65.0,1000.0,3.0,9.3,1014.2,6.2,0.0,0.7
2014-04-20 03:00:00,90.0,67.0,2.0,66.0,1000.0,4.0,8.8,1013.5,6.1,0.0,1.2
2014-04-20 04:00:00,104.0,123.0,2.0,81.0,1300.0,6.0,7.4,1014.1,5.4,0.0,0.4
2014-04-20 05:00:00,112.0,118.0,2.0,83.0,1300.0,5.0,8.2,1013.8,4.2,0.0,2.3
2014-04-20 06:00:00,96.0,108.0,2.0,73.0,1200.0,5.0,8.7,1014.3,4.3,0.0,0.4
2014-04-20 07:00:00,91.0,107.0,3.0,89.0,1200.0,6.0,11.4,1014.4,3.9,0.0,1.2
2014-04-20 08:00:00,98.0,69.0,8.0,72.0,900.0,18.0,14.6,1014.3,3.1,0.0,1.2
2014-04-20 09:00:00,71.0,41.0,13.0,59.0,700.0,34.0,16.1,1014.2,1.0,0.0,2.2
2014-04-20 10:00:00,41.0,55.0,16.0,64.0,800.0,35.0,17.5,1014.0,-0.8,0.0,2.7
2014-04-20 11:00:00,52.0,31.0,18.0,54.0,700.0,42.0,18.2,1013.1,-2.7,0.0,1.7
2014-04-20 12:00:00,24.0,5.0,10.0,42.0,1000.0,57.0,19.5,1012.1,-3.4,0.0,1.1
2014-04-20 13:00:00,5.0,5.0,5.0,27.0,400.0,76.0,19.8,1011.1,-3.2,0.0,1.1
2014-04-20 14:00:00,8.0,15.0,4.0,24.0,300.0,87.0,21.8,1010.1,-2.9,0.0,2.3
2014-04-20 15:00:00,8.0,15.0,4.0,24.0,300.0,87.0,21.6,1009.5,-1.7,0.0,2.2
2014-04-20 16:00:00,52.0,69.0,7.0,28.0,400.0,140.0,21.3,1009.5,1.5,0.0,3.0
2014-04-20 17:00:00,47.0,88.0,7.0,26.0,400.0,152.0,20.1,1009.2,1.0,0.0,2.7
2014-04-20 18:00:00,50.0,72.0,6.0,25.0,400.0,141.0,19.5,1009.4,1.9,0.0,3.6
2014-04-20 19:00:00,48.0,71.0,6.0,35.0,500.0,117.0,18.9,1010.4,3.1,0.0,3.5
2014-04-20 20:00:00,52.0,83.0,6.0,48.0,600.0,95.0,18.3,1011.2,3.7,0.0,3.7
2014-04-20 21:00:00,63.0,100.0,7.0,47.0,600.0,94.0,17.3,1011.3,3.9,0.0,1.7
2014-04-20 22:00:00,60.0,73.0,7.0,47.0,500.0,83.0,13.9,1011.4,4.7,0.0,1.6
2014-04-20 23:00:00,57.0,89.0,4.0,63.0,700.0,51.0,11.9,1012.0,5.5,0.0,1.2
2014-04-21 00:00:00,57.0,89.0,4.0,63.0,700.0,51.0,10.6,1012.2,5.4,0.0,0.6
2014-04-21 01:00:00,56.0,97.0,2.0,62.0,700.0,26.0,10.2,1012.2,4.8,0.0,0.3
2014-04-21 02:00:00,66.0,90.0,2.0,80.0,900.0,5.0,9.1,1012.3,4.7,0.0,0.6
2014-04-21 03:00:00,72.0,79.0,3.0,86.0,1100.0,5.0,8.2,1012.3,4.2,0.0,1.2
2014-04-21 04:00:00,72.0,79.0,3.0,86.0,1100.0,5.0,9.1,1012.3,1.7,0.0,1.6
2014-04-21 05:00:00,72.0,79.0,3.0,86.0,1100.0,5.0,10.0,1012.8,2.3,0.0,0.6
2014-04-21 06:00:00,72.0,79.0,3.0,86.0,1100.0,5.0,13.5,1013.5,3.8,0.0,0.8
2014-04-21 07:00:00,56.0,66.0,2.0,62.0,900.0,4.0,15.4,1013.7,0.0,0.0,2.3
2014-04-21 08:00:00,57.0,74.0,4.0,68.0,900.0,5.0,17.7,1013.9,-0.6,0.0,1.4
2014-04-21 09:00:00,38.0,70.0,20.0,80.0,800.0,18.0,20.1,1014.0,-1.1,0.0,1.5
2014-04-21 10:00:00,18.0,27.0,12.0,59.0,500.0,44.0,21.4,1013.5,-4.7,0.0,2.0
2014-04-21 11:00:00,35.0,56.0,4.0,48.0,400.0,63.0,22.5,1012.8,-5.5,0.0,3.7
2014-04-21 12:00:00,26.0,49.0,4.0,35.0,300.0,85.0,23.4,1012.0,-3.1,0.0,2.9
2014-04-21 13:00:00,22.0,27.0,4.0,27.0,300.0,99.0,23.8,1010.9,-3.6,0.0,2.4
2014-04-21 14:00:00,27.0,52.0,6.0,23.0,300.0,102.0,24.5,1009.7,-3.0,0.0,2.7
2014-04-21 15:00:00,20.0,29.0,7.0,21.0,300.0,110.0,24.3,1009.1,-2.3,0.0,3.5
2014-04-21 16:00:00,23.0,51.0,5.0,27.0,300.0,125.0,23.8,1009.1,-2.7,0.0,3.2
2014-04-21 17:00:00,17.0,48.0,5.0,23.0,300.0,132.0,22.8,1009.3,-1.4,0.0,2.8
2014-04-21 18:00:00,26.0,70.0,4.0,26.0,300.0,131.0,21.7,1009.7,-1.6,0.0,1.5
2014-04-21 19:00:00,21.0,69.0,5.0,32.0,300.0,120.0,21.0,1010.2,0.2,0.0,2.3
2014-04-21 20:00:00,34.0,93.0,6.0,46.0,400.0,98.0,20.6,1010.7,1.4,0.0,3.9
2014-04-21 21:00:00,41.0,100.0,7.0,57.0,600.0,68.0,19.8,1010.8,1.7,0.0,2.9
2014-04-21 22:00:00,54.0,84.0,7.0,66.0,600.0,60.0,17.8,1011.0,2.1,0.0,1.5
2014-04-21 23:00:00,70.0,103.0,7.0,65.0,600.0,55.0,16.2,1011.7,3.6,0.0,1.0
2014-04-22 00:00:00,86.0,173.0,11.0,59.0,700.0,63.0,13.2,1011.8,4.3,0.0,0.9
2014-04-22 01:00:00,104.0,166.0,6.0,56.0,800.0,40.0,11.4,1011.6,5.5,0.0,0.0
2014-04-22 02:00:00,110.0,125.0,3.0,61.0,800.0,18.0,10.8,1011.7,4.0,0.0,0.6
2014-04-22 03:00:00,110.0,115.0,2.0,56.0,800.0,6.0,10.1,1011.6,2.4,0.0,0.4
2014-04-22 04:00:00,93.0,105.0,2.0,54.0,900.0,5.0,8.5,1011.5,2.3,0.0,0.0
2014-04-22 05:00:00,72.0,5.0,3.0,63.0,600.0,7.0,7.9,1011.5,2.6,0.0,0.8
2014-04-22 06:00:00,38.0,38.0,3.0,62.0,500.0,4.0,13.2,1011.5,2.4,0.0,1.3
2014-04-22 07:00:00,48.0,63.0,3.0,58.0,600.0,6.0,16.6,1011.7,0.2,0.0,0.9
2014-04-22 08:00:00,55.0,5.0,9.0,92.0,800.0,10.0,18.4,1011.5,-0.5,0.0,1.7
2014-04-22 09:00:00,37.0,56.0,7.0,83.0,700.0,23.0,21.3,1011.5,-1.9,0.0,0.8
2014-04-22 10:00:00,28.0,46.0,6.0,83.0,700.0,29.0,23.1,1011.0,-0.4,0.0,1.8
2014-04-22 11:00:00,29.0,78.0,16.0,67.0,600.0,67.0,24.6,1010.0,-0.6,0.0,1.8
2014-04-22 12:00:00,49.0,85.0,9.0,64.0,600.0,92.0,25.4,1008.7,0.8,0.0,3.1
2014-04-22 13:00:00,74.0,135.0,11.0,57.0,600.0,128.0,26.4,1007.6,0.9,0.0,2.6
2014-04-22 14:00:00,54.0,56.0,8.0,26.0,400.0,153.0,26.5,1006.3,1.7,0.0,2.5
2014-04-22 15:00:00,38.0,59.0,7.0,15.0,400.0,161.0,26.3,1005.4,2.2,0.0,5.3
2014-04-22 16:00:00,38.0,59.0,7.0,15.0,400.0,161.0,25.8,1005.1,2.5,0.0,4.0
2014-04-22 17:00:00,65.0,80.0,12.0,16.0,500.0,169.0,24.6,1005.1,3.8,0.0,3.6
2014-04-22 18:00:00,57.0,116.0,15.0,21.0,500.0,162.0,23.6,1005.4,4.0,0.0,5.3
2014-04-22 19:00:00,65.0,122.0,23.0,27.0,500.0,151.0,22.9,1005.8,5.8,0.0,3.4
2014-04-22 20:00:00,66.0,137.0,27.0,34.0,600.0,135.0,22.4,1006.5,4.0,0.0,3.4
2014-04-22 21:00:00,80.0,105.0,27.0,42.0,700.0,115.0,21.8,1006.7,5.2,0.0,4.2
2014-04-22 22:00:00,62.0,82.0,22.0,48.0,700.0,98.0,21.0,1006.7,6.9,0.0,3.2
2014-04-22 23:00:00,63.0,124.0,21.0,46.0,700.0,93.0,20.4,1007.0,7.7,0.0,3.0
2014-04-23 00:00:00,77.0,139.0,22.0,46.0,900.0,84.0,19.6,1006.8,8.9,0.0,4.3
2014-04-23 01:00:00,79.0,123.0,20.0,42.0,800.0,78.0,19.1,1006.5,10.1,0.0,2.0
2014-04-23 02:00:00,85.0,135.0,19.0,32.0,800.0,85.0,17.7,1006.6,10.1,0.0,1.7
2014-04-23 03:00:00,97.0,109.0,17.0,34.0,800.0,74.0,17.0,1006.4,10.4,0.0,1.0
2014-04-23 04:00:00,97.0,108.0,11.0,46.0,800.0,46.0,16.4,1006.7,10.5,0.0,1.5
2014-04-23 05:00:00,100.0,106.0,9.0,44.0,900.0,38.0,16.0,1007.0,10.5,0.0,1.4
2014-04-23 06:00:00,107.0,116.0,9.0,49.0,900.0,32.0,16.6,1007.4,11.1,0.0,1.1
2014-04-23 07:00:00,125.0,144.0,7.0,54.0,900.0,19.0,17.3,1007.7,11.8,0.0,1.5
2014-04-23 08:00:00,139.0,146.0,15.0,57.0,1000.0,28.0,18.3,1007.9,12.1,0.0,2.0
2014-04-23 09:00:00,153.0,159.0,21.0,35.0,900.0,55.0,19.6,1007.6,12.6,0.0,1.7
2014-04-23 10:00:00,153.0,159.0,21.0,35.0,900.0,55.0,21.3,1007.1,12.7,0.0,2.5
2014-04-23 11:00:00,142.75,167.0,26.333333333333332,25.333333333333336,1033.3333333333333,69.0,22.2,1006.2,12.7,0.0,2.6
2014-04-23 12:00:00,132.5,175.0,31.666666666666664,15.666666666666668,1166.6666666666667,83.0,22.7,1005.6,12.6,0.0,2.5
2014-04-23 13:00:00,122.25,183.0,37.0,6.0,1300.0,97.0,24.2,1004.6,12.8,0.0,2.9
2014-04-23 14:00:00,112.0,191.0,40.0,25.0,1300.0,140.0,24.9,1003.7,11.8,0.0,3.2
2014-04-23 15:00:00,165.0,130.0,41.0,26.0,1200.0,162.0,23.9,1003.3,10.6,0.0,2.9
2014-04-23 16:00:00,129.0,140.0,43.0,24.0,1200.0,181.0,24.0,1002.9,11.3,0.0,2.7
2014-04-23 17:00:00,154.0,180.0,47.0,27.0,1200.0,168.0,23.5,1003.5,11.2,0.0,2.5
2014-04-23 18:00:00,131.0,163.0,38.0,24.0,1000.0,166.0,23.3,1005.2,12.3,0.0,3.9
2014-04-23 19:00:00,130.0,163.0,37.0,24.0,1000.0,166.0,20.9,1005.5,15.4,0.0,0.7
2014-04-23 20:00:00,101.0,141.0,22.0,24.0,800.0,151.0,21.4,1007.0,12.5,0.0,1.7
2014-04-23 21:00:00,76.0,80.0,16.0,30.0,700.0,124.0,20.8,1006.8,11.4,0.0,2.4
2014-04-23 22:00:00,67.0,152.0,12.0,33.0,700.0,113.0,19.9,1007.5,10.9,0.0,2.2
2014-04-23 23:00:00,75.0,94.0,11.0,36.0,700.0,102.0,19.1,1008.2,10.6,0.0,3.4
2014-04-24 00:00:00,81.0,96.0,11.0,38.0,700.0,101.0,18.2,1008.4,10.3,0.0,2.4
2014-04-24 01:00:00,85.0,98.0,11.0,33.0,700.0,98.0,17.7,1008.6,10.3,0.0,2.8
2014-04-24 02:00:00,85.0,98.0,11.0,29.0,700.0,99.0,17.0,1008.7,10.4,0.0,1.6
2014-04-24 03:00:00,88.0,91.0,10.0,30.0,700.0,94.0,17.0,1008.6,10.6,0.0,1.8
2014-04-24 04:00:00,74.0,82.0,8.0,35.0,700.0,82.0,17.1,1008.8,10.5,0.0,2.0
2014-04-24 05:00:00,75.0,90.0,8.0,32.0,700.0,71.0,16.5,1009.2,10.6,0.0,1.2
2014-04-24 06:00:00,82.0,90.0,11.0,32.0,700.0,78.0,16.9,1010.3,11.0,0.0,1.2
2014-04-24 07:00:00,89.0,104.0,12.0,38.0,800.0,72.0,17.7,1010.5,10.3,0.0,1.8
2014-04-24 08:00:00,112.0,119.0,16.0,44.0,800.0,67.0,18.2,1011.0,10.8,0.0,1.2
2014-04-24 09:00:00,99.0,115.0,20.0,51.0,900.0,57.0,18.2,1011.6,10.3,0.0,2.0
2014-04-24 10:00:00,102.0,116.0,28.0,49.0,900.0,58.0,19.9,1011.6,10.9,0.0,1.3
2014-04-24 11:00:00,128.0,133.0,32.0,53.0,900.0,52.0,20.3,1011.3,11.8,0.0,0.8
2014-04-24 12:00:00,125.0,126.0,36.0,43.0,900.0,70.0,22.2,1010.8,12.4,0.0,3.3
2014-04-24 13:00:00,128.0,138.0,38.0,36.0,900.0,96.0,23.8,1009.8,12.7,0.0,2.8
2014-04-24 14:00:00,141.0,151.0,39.0,33.0,900.0,112.0,24.1,1009.0,12.1,0.0,2.8
2014-04-24 15:00:00,158.0,162.0,40.0,23.0,1000.0,138.0,24.8,1008.4,11.4,0.0,2.6
2014-04-24 16:00:00,133.0,142.0,41.0,18.0,1000.0,162.0,24.5,1008.5,11.4,0.0,3.2
2014-04-24 17:00:00,121.0,126.0,37.0,20.0,900.0,169.0,24.2,1008.8,11.2,0.0,2.5
2014-04-24 18:00:00,106.0,107.0,32.0,20.0,900.0,175.0,23.0,1009.8,11.4,0.0,1.0
2014-04-24 19:00:00,113.0,115.0,26.0,22.0,800.0,175.0,22.0,1010.3,11.4,0.0,1.3
2014-04-24 20:00:00,105.0,128.0,22.0,26.0,900.0,168.0,18.8,1011.2,11.8,0.0,1.2
2014-04-24 21:00:00,110.0,132.0,17.0,30.0,1000.0,146.0,18.3,1011.7,12.3,0.0,1.3
2014-04-24 22:00:00,114.0,122.0,11.0,44.0,1000.0,103.0,18.7,1012.0,11.0,0.0,1.4
2014-04-24 23:00:00,122.0,128.0,7.0,58.0,1100.0,47.0,18.3,1012.0,10.4,0.0,0.7
2014-04-25 00:00:00,106.0,129.0,5.0,107.0,1400.0,8.0,18.6,1011.8,9.9,0.0,1.3
2014-04-25 01:00:00,142.0,142.0,8.0,125.0,1300.0,8.0,17.3,1011.6,9.7,0.0,1.5
2014-04-25 02:00:00,122.0,136.0,8.0,114.0,1200.0,7.0,15.4,1011.5,9.7,0.0,0.8
2014-04-25 03:00:00,114.0,126.0,12.0,116.0,1300.0,9.0,15.9,1011.8,9.3,0.0,0.8
2014-04-25 04:00:00,109.0,116.0,8.0,106.0,1400.0,11.0,15.8,1012.2,9.2,0.0,1.4
2014-04-25 05:00:00,152.0,159.0,16.0,132.0,1400.0,4.0,13.9,1012.9,10.1,0.0,0.9
2014-04-25 06:00:00,160.0,167.0,21.0,118.0,1700.0,5.0,15.7,1013.0,10.2,0.0,1.0
2014-04-25 07:00:00,143.0,152.0,11.0,94.0,1700.0,3.0,17.7,1013.4,9.6,0.0,1.6
2014-04-25 08:00:00,136.0,161.0,7.0,79.0,1700.0,4.0,19.5,1013.5,10.2,0.0,1.1
2014-04-25 09:00:00,128.0,160.0,32.0,115.0,1800.0,11.0,20.7,1013.8,10.5,0.0,1.6
2014-04-25 10:00:00,175.0,204.0,41.0,122.0,1800.0,20.0,22.1,1013.6,10.6,0.0,1.1
2014-04-25 11:00:00,194.0,225.0,49.0,124.0,2700.0,42.0,24.0,1012.9,10.6,0.0,2.1
2014-04-25 12:00:00,193.0,204.0,51.0,116.0,1600.0,75.0,24.6,1012.1,9.7,0.0,1.8
2014-04-25 13:00:00,178.0,178.0,50.0,94.0,1400.0,133.0,25.9,1011.5,7.0,0.0,2.5
2014-04-25 14:00:00,162.0,162.0,48.0,51.0,1100.0,200.0,26.1,1010.7,7.6,0.0,3.0
2014-04-25 15:00:00,82.0,78.0,37.0,17.0,700.0,218.0,25.6,1010.4,6.2,0.0,2.0
2014-04-25 16:00:00,51.0,78.0,29.0,15.0,700.0,222.0,24.5,1010.3,5.8,0.0,2.6
2014-04-25 17:00:00,75.0,125.0,25.0,16.0,600.0,217.0,22.2,1010.7,5.2,0.0,3.8
2014-04-25 18:00:00,75.0,125.0,24.0,24.0,700.0,209.0,19.6,1011.6,6.7,0.0,3.4
2014-04-25 19:00:00,104.0,171.0,15.0,43.0,700.0,119.0,19.1,1012.5,5.9,0.0,5.0
2014-04-25 20:00:00,95.0,245.0,10.0,56.0,600.0,64.0,17.7,1013.4,6.8,0.0,5.1
2014-04-25 21:00:00,107.0,270.0,7.0,48.0,500.0,62.0,14.7,1014.9,9.7,0.0,3.2
2014-04-25 22:00:00,97.0,316.0,5.0,35.0,500.0,68.0,13.0,1015.0,10.5,0.0,4.5
2014-04-25 23:00:00,97.0,303.0,2.0,28.0,400.0,69.0,12.6,1015.3,10.7,0.0,2.4
2014-04-26 00:00:00,68.0,148.0,2.0,26.0,400.0,57.0,12.4,1015.5,11.3,0.0,2.2
2014-04-26 01:00:00,29.0,34.0,2.0,20.0,400.0,57.0,12.0,1015.3,10.2,0.0,2.6
2014-04-26 02:00:00,11.0,14.0,2.0,18.0,400.0,54.0,11.3,1015.2,9.7,0.0,2.5
2014-04-26 03:00:00,13.0,14.0,2.0,17.0,400.0,52.0,11.3,1015.4,9.2,0.0,2.6
2014-04-26 04:00:00,13.0,14.0,2.0,19.0,300.0,52.0,10.9,1015.9,8.3,0.0,1.2
2014-04-26 05:00:00,25.0,32.0,2.0,16.0,300.0,59.0,11.2,1016.3,7.5,0.0,1.2
2014-04-26 06:00:00,9.0,10.0,2.0,14.0,300.0,60.0,11.4,1017.2,7.3,0.0,1.7
2014-04-26 07:00:00,11.0,15.0,2.0,16.0,300.0,57.0,12.0,1017.4,7.3,0.0,1.1
2014-04-26 08:00:00,29.0,52.0,2.0,28.0,400.0,47.0,15.2,1017.7,7.2,0.0,2.2
2014-04-26 09:00:00,34.0,60.0,2.0,40.0,400.0,34.0,16.9,1017.5,4.2,0.0,2.3
2014-04-26 10:00:00,42.0,112.0,5.0,49.0,500.0,28.0,17.9,1017.0,1.0,0.0,2.6
2014-04-26 11:00:00,47.0,122.0,5.0,43.0,500.0,37.0,19.4,1016.5,0.4,0.0,2.7
2014-04-26 12:00:00,20.0,58.0,3.0,28.0,400.0,58.0,20.2,1016.4,0.6,0.0,1.3
2014-04-26 13:00:00,22.0,104.0,2.0,20.0,300.0,74.0,20.6,1015.9,1.4,0.0,3.3
2014-04-26 14:00:00,26.0,86.0,4.0,22.0,300.0,79.0,21.9,1015.0,1.0,0.0,1.0
2014-04-26 15:00:00,30.0,97.0,5.0,24.0,300.0,80.0,20.6,1014.5,7.2,0.0,3.7
2014-04-26 16:00:00,43.0,80.0,4.0,20.0,300.0,90.0,19.9,1014.5,8.6,0.0,2.4
2014-04-26 17:00:00,51.0,287.0,5.0,29.0,400.0,93.0,19.0,1014.8,8.0,0.0,2.1
2014-04-26 18:00:00,53.0,160.0,4.0,30.0,400.0,96.0,17.7,1015.3,8.5,0.0,1.6
2014-04-26 19:00:00,56.0,119.0,3.0,25.0,400.0,89.0,16.3,1015.8,8.3,0.0,1.5
2014-04-26 20:00:00,42.0,111.0,2.0,31.0,400.0,69.0,15.6,1016.6,8.1,0.0,1.4
2014-04-26 21:00:00,50.0,106.0,2.0,39.0,500.0,50.0,15.2,1017.2,8.7,0.0,1.4
2014-04-26 22:00:00,45.0,90.0,2.0,39.0,500.0,45.0,13.4,1017.2,9.1,0.0,0.7
2014-04-26 23:00:00,36.0,108.0,2.0,36.0,500.0,37.0,12.5,1017.4,9.9,0.0,1.0
2014-04-27 00:00:00,37.0,52.0,2.0,39.0,600.0,18.0,11.8,1017.1,10.0,0.0,0.7
2014-04-27 01:00:00,41.0,53.0,2.0,41.0,600.0,5.0,11.2,1016.8,9.9,0.0,0.4
2014-04-27 02:00:00,28.0,36.0,2.0,32.0,600.0,4.0,10.9,1016.4,10.0,0.0,1.5
2014-04-27 03:00:00,31.0,45.0,2.0,37.0,600.0,3.0,11.2,1016.2,9.8,0.0,1.0
2014-04-27 04:00:00,43.0,49.0,2.0,44.0,700.0,3.0,11.7,1016.2,9.8,0.0,1.2
2014-04-27 05:00:00,53.0,81.0,2.0,51.0,800.0,2.0,11.8,1016.6,8.6,0.0,1.9
2014-04-27 06:00:00,60.0,87.0,2.0,67.0,700.0,2.0,12.3,1016.9,8.4,0.0,1.4
2014-04-27 07:00:00,64.0,82.0,2.0,61.0,700.0,5.0,14.8,1017.2,7.8,0.0,1.0
